phylum,class,order,family,genus,species,country,adm1,lon,lat
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,V�stmanland,"15.014690000000000","59.515610000000002"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Sm�land,"13.650390000000000","57.170369999999998"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Uppland,"17.316759999999999","59.723559999999999"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,V�sterg�tland,"13.057800000000000","57.832610000000003"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Uppland,"17.073390000000000","59.621710000000000"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Uppland,"17.644310000000001","59.757840000000002"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,V�sterg�tland,"11.894010000000000","57.611089999999997"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Uppland,"18.808589999999999","59.862630000000003"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Belgium,Li�ge,"5.174450000000000","50.555639999999997"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Belgium,Namur,"4.879630000000000","50.381290000000000"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Belgium,Walloon Brabant,"4.490310000000000","50.554440000000000"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Uppland,"17.557500000000001","59.854869999999998"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Belgium,Flemish Brabant,"4.870240000000000","50.798859999999998"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Switzerland,Gr,"9.172350000000000","46.735520000000001"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Belgium,Antwerp,"4.226140000000000","51.093040000000002"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,V�sterg�tland,"11.925050000000001","57.727060000000002"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Uppland,"18.759640000000001","59.992640000000002"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Uppland,"17.592020000000002","59.676169999999999"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,�sterg�tland,"16.393470000000001","58.589530000000003"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,V�sterg�tland,"12.799180000000000","57.719259999999998"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Bohusl�n,"11.936010000000000","58.363460000000003"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,N�rke,"15.263800000000000","59.271680000000003"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Uppland,"17.316230000000001","59.723250000000000"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,V�sterg�tland,"13.872050000000000","58.417529999999999"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,V�stmanland,"16.314480000000000","59.457650000000001"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Sm�land,"14.566810000000000","56.903720000000000"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Sm�land,"14.692310000000001","57.105789999999999"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Uppland,"18.064460000000000","59.452590000000001"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,V�stmanland,"15.000180000000000","59.547110000000004"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Bohusl�n,"11.938170000000000","58.352519999999998"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,S�dermanland,"17.613959999999999","58.892940000000003"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Uppland,"18.387440000000002","59.319400000000002"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Uppland,"18.653739999999999","59.856980000000000"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Uppland,"17.176259999999999","59.907139999999998"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Medelpad,"17.279990000000002","62.393110000000000"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,N�rke,"15.066060000000000","58.982329999999997"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,V�stmanland,"16.524310000000000","59.513930000000002"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Sk�ne,"13.516299999999999","55.968919999999997"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Sk�ne,"14.156409999999999","55.763219999999997"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Sk�ne,"14.120749999999999","55.644159999999999"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,N�rke,"15.080920000000001","59.125970000000002"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,V�stmanland,"16.275350000000000","59.523029999999999"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Belgium,Flemish Brabant,"4.246360000000000","51.017730000000000"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Switzerland,Ti,"8.826790000000001","46.020490000000002"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Switzerland,Vs,"7.729220000000000","46.028669999999998"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Switzerland,Tg,"9.064590000000001","47.501829999999998"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Switzerland,Tg,"9.002210000000000","47.637619999999998"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,V�sterg�tland,"11.932960000000000","57.711129999999997"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,V�sterg�tland,"11.936890000000000","57.710960000000000"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Belgium,Namur,"4.881270000000000","50.384509999999999"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Sm�land,"14.808850000000000","56.887900000000002"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Uppland,"18.077890000000000","59.547580000000004"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,S�dermanland,"16.941960000000002","58.666609999999999"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Sm�land,"15.362539999999999","56.671840000000003"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Dalarna,"16.047689999999999","60.458260000000003"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,S�dermanland,"16.982430000000001","59.281089999999999"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Sm�land,"13.584099999999999","57.212179999999996"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Halland,"12.924820000000000","56.682259999999999"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,V�sterg�tland,"13.433630000000001","57.782409999999999"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Sm�land,"14.162960000000000","57.707020000000000"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Sm�land,"14.170470000000000","56.606229999999996"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Blekinge,"15.651149999999999","56.210459999999998"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Sk�ne,"14.515639999999999","56.213360000000002"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Uppland,"17.777709999999999","59.748379999999997"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Bohusl�n,"11.277790000000000","58.552070000000001"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Uppland,"18.717639999999999","59.879150000000003"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Halland,"12.107659999999999","57.404719999999998"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Bohusl�n,"11.935730000000000","58.345849999999999"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,S�dermanland,"16.479530000000000","59.364330000000002"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,S�dermanland,"16.987939999999998","59.279029999999999"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Blekinge,"14.824339999999999","56.180740000000000"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Blekinge,"15.293799999999999","56.240780000000001"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,V�stmanland,"15.687690000000000","59.832500000000003"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,S�dermanland,"17.581280000000000","58.953040000000001"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,H�lsingland,"17.093060000000001","61.713520000000003"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,S�dermanland,"16.991599999999998","59.279780000000002"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Sm�land,"13.840840000000000","57.388660000000002"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,�land,"16.405590000000000","56.422770000000000"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,�land,"16.496060000000000","56.341949999999997"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,�land,"16.418780000000002","56.587530000000001"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,V�sterg�tland,"12.679440000000000","57.846350000000001"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,S�dermanland,"16.517060000000001","58.836680000000001"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Sk�ne,"13.880190000000001","55.815300000000001"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,S�dermanland,"16.743790000000001","59.383499999999998"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Sk�ne,"13.100970000000000","55.664180000000002"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,�sterg�tland,"15.718600000000000","58.153950000000002"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Uppland,"18.753450000000001","59.266919999999999"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,S�dermanland,"18.085930000000001","59.238430000000001"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Uppland,"17.613060000000001","59.798430000000003"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Uppland,"17.711469999999998","59.807400000000001"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,S�dermanland,"18.019100000000002","59.254330000000003"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,�sterg�tland,"16.008310000000002","58.211359999999999"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Belgium,West Flanders,"3.290570000000000","51.205390000000001"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Belgium,Limburg,"5.767470000000000","50.779809999999998"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Sk�ne,"14.164999999999999","56.383049999999997"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Blekinge,"14.969110000000001","56.172370000000001"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,�sterg�tland,"15.099489999999999","58.544449999999998"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Uppland,"18.793030000000002","59.931660000000001"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Belgium,Li�ge,"5.830630000000000","50.541220000000003"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Belgium,Li�ge,"5.845760000000000","50.469040000000000"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Uppland,"17.618230000000001","59.836900000000000"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,S�dermanland,"18.043869999999998","59.205230000000000"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Sk�ne,"13.963600000000000","56.413950000000000"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Halland,"12.919300000000000","56.626030000000000"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Blekinge,"15.377689999999999","56.162129999999998"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,�sterg�tland,"14.655410000000000","58.357880000000002"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,�sterg�tland,"15.975009999999999","58.536430000000003"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Uppland,"17.685829999999999","59.356949999999998"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Sk�ne,"14.001289999999999","55.889420000000001"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,V�sterg�tland,"12.196580000000001","57.786400000000000"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Uppland,"17.062909999999999","59.617800000000003"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Sk�ne,"12.573460000000001","56.195830000000001"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Sk�ne,"12.572800000000001","56.161569999999998"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Uppland,"18.068860000000001","59.368389999999998"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Sm�land,"16.040199999999999","57.496510000000001"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Belgium,West Flanders,"3.210620000000000","51.191450000000003"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Sk�ne,"14.157280000000000","56.379069999999999"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Uppland,"19.012609999999999","59.709530000000001"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Uppland,"17.661880000000000","59.814140000000002"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Switzerland,Gr,"9.899820000000000","46.902140000000003"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Switzerland,Lu,"7.931850000000000","47.017490000000002"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,V�sterbotten,"20.324839999999998","63.815069999999999"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Dalarna,"15.460200000000000","60.483150000000002"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Sk�ne,"12.559839999999999","56.187010000000001"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Uppland,"17.953849999999999","59.393120000000003"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,S�dermanland,"18.176620000000000","59.196970000000000"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,�sterg�tland,"15.658270000000000","58.385849999999998"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,N�rke,"15.026289999999999","58.976610000000001"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Uppland,"18.033449999999998","59.378549999999997"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Uppland,"17.643920000000001","59.561770000000003"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,V�stmanland,"16.637899999999998","59.623739999999998"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Bohusl�n,"11.559950000000001","58.279029999999999"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,V�stmanland,"16.528880000000001","59.632649999999998"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,S�dermanland,"18.011800000000001","59.254030000000000"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Sk�ne,"12.744330000000000","55.997079999999997"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,�sterg�tland,"15.017189999999999","58.513750000000002"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Uppland,"17.703790000000001","59.336469999999998"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Uppland,"17.702739999999999","59.623770000000000"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Uppland,"17.302280000000000","59.731980000000000"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,N�rke,"15.248510000000000","59.288530000000002"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Sk�ne,"13.423040000000000","55.595950000000002"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Halland,"12.689930000000000","56.692470000000000"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Uppland,"17.613900000000001","59.846370000000000"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,V�sterg�tland,"12.085690000000000","57.651249999999997"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,G�strikland,"16.996089999999999","60.645789999999998"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,V�stmanland,"15.208100000000000","59.631480000000003"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,V�sterg�tland,"12.142460000000000","57.630450000000003"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Norway,Viken,"11.116270000000000","59.972490000000001"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Dalarna,"15.364760000000000","60.465130000000002"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Uppland,"17.630140000000001","60.520249999999997"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,S�dermanland,"18.022590000000001","59.220129999999997"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Uppland,"18.513990000000000","59.758330000000001"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Bohusl�n,"11.906210000000000","58.016579999999998"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Switzerland,Sz,"8.654140000000000","46.967129999999997"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,V�sterbotten,"20.333169999999999","63.808439999999997"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,�ngermanland,"19.311119999999999","63.768380000000001"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,S�dermanland,"18.038869999999999","59.218060000000001"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Sk�ne,"13.132970000000000","55.540740000000000"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Norrbotten,"21.389740000000000","65.312150000000003"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Uppland,"17.383590000000002","59.680199999999999"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,S�dermanland,"16.292439999999999","58.949840000000002"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Belgium,Antwerp,"4.963660000000000","51.354360000000000"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,�sterg�tland,"15.731500000000000","58.330129999999997"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,�sterg�tland,"15.022510000000000","58.564950000000003"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,�sterg�tland,"16.455680000000001","58.478560000000002"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,�sterg�tland,"15.123550000000000","58.321330000000003"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,�sterg�tland,"15.609669999999999","58.378180000000000"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,�land,"16.437899999999999","56.595199999999998"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Belgium,East Flanders,"3.684420000000000","51.065880000000000"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Switzerland,Ag,"8.398590000000000","47.374350000000000"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Switzerland,Zh,"8.468260000000001","47.553640000000001"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Belgium,Li�ge,"5.673170000000000","50.683070000000001"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,S�dermanland,"18.141190000000002","59.176360000000003"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,V�sterg�tland,"12.328609999999999","57.692410000000002"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,V�sterg�tland,"11.911410000000000","57.589790000000001"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,V�stmanland,"16.668980000000001","59.545380000000002"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,�sterg�tland,"15.561380000000000","58.524549999999998"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,S�dermanland,"18.207889999999999","59.209359999999997"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,�sterg�tland,"15.819070000000000","58.512290000000000"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,�sterg�tland,"15.668180000000000","58.362710000000000"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,V�sterg�tland,"13.293930000000000","58.445920000000001"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Sk�ne,"13.226500000000000","55.597749999999998"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,Uppland,"17.549600000000002","59.838470000000001"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Sweden,G�strikland,"17.201619999999998","60.649799999999999"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Switzerland,Be,"7.536790000000000","46.748649999999998"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Switzerland,Be,"7.602220000000000","46.748570000000001"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Belgium,Li�ge,"5.679760000000000","50.536220000000000"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Belgium,Li�ge,"6.002590000000000","50.707569999999997"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Belgium,Li�ge,"6.003570000000000","50.708970000000001"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Belgium,Brussels Capital Region,"4.428470000000000","50.810530000000000"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Belgium,Antwerp,"4.460410000000000","51.167389999999997"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Belgium,East Flanders,"3.697340000000000","51.025959999999998"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Norway,Agder,"7.851186000000000","58.095959999999998"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Belgium,East Flanders,"4.035940000000000","51.117269999999998"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Belgium,East Flanders,"3.620340000000000","51.036540000000002"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Belgium,West Flanders,"2.884940000000000","50.843519999999998"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Belgium,Flemish Brabant,"4.685420000000000","50.862589999999997"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Belgium,Li�ge,"5.637760000000000","50.476610000000001"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Belgium,Li�ge,"5.540280000000000","50.426049999999996"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Switzerland,Lu,"7.867520000000000","47.197650000000003"
Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion vulgaris,Belgium,East Flanders,"3.752170000000000","51.046050000000001"
